locomotive_id,engine_hours,avg_speed_mph,total_miles,oil_change_interval,brake_thickness_mm,wheel_wear_score,temperature_avg,vibration_avg,fuel_efficiency_mpg,last_maintenance_days,needs_maintenance,estimated_cost
LOC-1769,30565,55.838843068267536,104240,161,22.733110465016225,5.330804912479648,66.88003336857277,7.53405117575009,0.2323320348971692,97,0,941.6084011695303
LOC-1770,32817,45.638472223699544,423530,266,18.719651899574593,72.60759514515584,83.2511673762311,4.072853188577064,0.20674869079805994,76,0,1061.2993193561317
LOC-1771,39634,49.384533348570656,447001,198,15.171330115569965,75.90670613062191,86.6170733922573,3.256623138561012,0.17766911347009803,158,1,925.5734772851091
LOC-1772,30210,61.50473043946944,266006,225,20.430591152771942,11.31788076018495,71.0619466370751,3.710336809976571,0.2789181780670722,78,0,960.0551427208549
LOC-1773,4912,47.77323050510822,439584,142,10.460142624136765,7.791997011671381,91.53996669027913,5.982441274393075,0.1810502524026861,16,0,808.9702426983639
LOC-1774,35262,66.77587667081411,87177,159,18.64158949867795,29.4841830968268,95.13820516715623,5.717337154940727,0.21586609014405986,48,0,1281.7732703181962
LOC-1775,31863,50.291271055947554,233262,240,19.422295523438848,9.243249939682407,70.29761331499107,8.201529983424102,0.3049209570950651,150,1,897.2032677500645
LOC-1776,11314,69.41951191312096,83183,201,13.100931752509679,66.80935564368767,93.5575292675474,7.730873994727588,0.2490126412392461,70,0,806.0647016543404
LOC-1777,43113,55.81038094727403,250492,214,18.54621654264541,42.21417862158485,68.16072573921444,6.503703304289606,0.30896721163999363,97,0,1148.3911562991877
LOC-1778,24756,47.9323443435282,462659,197,12.326384843259824,31.317459808452618,65.43174690238692,4.083923721272916,0.291511845674837,5,0,1004.7402184229737
LOC-1779,34839,45.15694326736411,474408,188,13.909410703590817,26.90685832373969,72.9025571687882,3.664470467921546,0.18409962760126602,64,0,1098.4648178745658
LOC-1780,6918,65.89698083291611,486757,144,11.811282987910513,59.47602728171919,80.4958264314943,10.515035122678611,0.2181852513810625,118,0,451.73084918717626
LOC-1781,46941,43.94087070921113,239919,218,19.478909115789875,88.4438791794897,75.30563012522255,6.421269455130302,0.1602823535599526,178,1,830.3872176213941
LOC-1782,43249,50.130540289638134,353257,128,20.198470169035406,58.735691466325115,64.06683334595438,5.049486157647381,0.15142708666341068,171,1,1081.8621142447116
LOC-1783,4037,54.69844886508082,289839,192,7.635928016720581,72.30924324957452,71.2539895375126,3.1032660131335206,0.20220223551921004,43,0,816.5741657068322
LOC-1784,45881,55.33957025987962,297980,247,9.175591791179972,30.361110229235855,58.87521387408738,3.2794184224944702,0.17147577914805534,75,0,1105.7358243128447
LOC-1785,37901,40.804541001871556,438119,205,18.34229907145173,10.79454007755124,81.23636705339838,4.688691195160027,0.22562455429846323,33,0,1178.5816080035586
LOC-1786,12383,55.13513703144533,238625,257,24.120217378155363,14.164986467802276,79.24599125576091,7.77808455103129,0.2813910024187062,75,0,782.8579999676041
LOC-1787,39588,42.13204206756142,94359,157,23.89583838646405,10.526884127046221,66.02317473983635,5.613523692654214,0.3302358395711912,135,1,888.0011421168314
LOC-1788,36709,52.66191148883796,79415,154,6.478869304301549,89.66027271427156,74.53945267542674,4.69597125389467,0.2627777893056114,67,0,1025.4045246295968
LOC-1789,41886,68.66395714424094,142394,258,10.53936082650803,63.442176821362686,75.73532156119711,7.407404766497178,0.18633399258514033,11,0,1199.683711512446
LOC-1790,32117,44.92402266396456,94812,295,16.789779948583465,33.062023431792085,72.5727479776519,7.180081509738912,0.1713261538784023,125,1,1030.6184139228797
LOC-1791,48740,52.98451009063844,495193,139,7.373820612084949,31.929397006927218,76.96561608563779,5.90485971717382,0.22065580607202703,152,1,911.2405428438803
LOC-1792,21383,65.70397284127273,241875,272,17.023924877030627,69.8843715386395,80.69188472233263,6.0852199067094785,0.334908271214979,131,0,745.5552768960719
LOC-1793,27197,53.42922139653052,153730,124,21.66655993513563,90.76990023455403,76.17188499921545,6.483136416734385,0.2613969116391889,79,0,936.7372922172146
LOC-1794,13439,52.48132327784256,149984,132,15.083330934019148,75.66202232627326,62.83547764169451,5.801519737159241,0.23449629370030814,74,0,845.8648354286341
LOC-1795,7207,40.49262536488838,199023,287,19.894060639470048,62.98621205779501,71.86474131859568,4.902095942817829,0.2396320333579598,172,1,422.03874086018266
LOC-1796,4098,42.140957525379356,489733,121,23.22323697548078,48.17188448174574,79.8881954633083,5.119012119843417,0.34389882776979497,13,0,845.5485737707603
LOC-1797,23541,66.81579226493538,271060,198,12.418542804517521,59.66092119929585,89.75952146677821,5.103853087157205,0.17571661769224586,106,0,939.7955650305944
LOC-1798,45619,62.19574217348145,89883,122,24.955788662050555,90.01519559884483,77.43983205813626,4.274617401527337,0.2611332836245844,58,0,1069.9385312747495
LOC-1799,6043,51.072291187513365,195244,226,20.803778122846808,63.18535165029208,59.93707034330696,4.936776957255066,0.34261963067629675,40,0,847.1624650879397
LOC-1800,18218,49.2699991904354,258443,122,23.588898733993414,38.92017246385232,71.88057581917941,7.828007439556322,0.21562096411502124,139,0,863.664065820414
LOC-1801,33110,40.29658630665969,176918,104,23.43981286547507,25.20087974471593,59.75457789022281,8.021831382764361,0.2626500232557581,103,0,1032.5000132659513
LOC-1802,26606,48.21084347250203,127281,163,8.259967051093133,25.390685973770488,66.54800983148326,2.163979942819294,0.2880900251322756,43,0,1022.0719373788424
LOC-1803,32750,64.99740015326499,202910,277,7.247437659525406,47.34345259452836,62.69435259618685,6.109063462292198,0.30394273054586723,132,1,813.6411380583598
LOC-1804,28645,65.90703782353872,133909,159,13.32490024773924,22.68021526177286,68.3894251635463,5.612707104481212,0.1861846515156772,96,0,901.2099815240842
LOC-1805,9597,63.08626312129931,356032,185,15.484476442502002,62.85716539836902,63.253094145926546,6.332970118879077,0.16528329689053775,128,0,704.8769165405957
LOC-1806,29474,41.80102138020756,454415,169,12.767438686211518,16.272932423515673,94.81693256963061,8.482487165004423,0.1950494192393057,178,1,755.3270196606252
LOC-1807,2281,57.91408883290799,203071,252,5.30704603804192,92.17754516410871,48.49272596750471,7.598199742719175,0.19379044915285046,94,0,656.4357584019019
LOC-1808,48531,54.816660939715625,104667,250,15.228068123210118,60.48621332840069,66.02378782265045,2.307683835267727,0.28097786109147377,4,0,1332.2432292517556
LOC-1809,44722,46.383349547096486,242070,290,5.204358759936733,16.02365480017346,78.04604624585858,7.852762486487025,0.26500692982253315,67,0,1313.0705811217854
LOC-1810,27865,44.27729334999039,288057,230,7.283433525181826,57.737743367793925,63.12681260515625,6.851043445013511,0.16453846512994907,179,0,727.5540916379857
LOC-1811,27410,54.20474005971283,178693,191,12.261559832772779,24.471293500763203,81.43980549063482,8.655822844710478,0.23677143541995782,46,0,950.6453866707267
LOC-1812,45107,57.053361427174636,466232,189,9.329217349763459,51.30787575763859,70.10385356014334,4.6398798807228845,0.21644633308573788,3,1,1294.7030793824802
LOC-1813,12151,43.92412208575622,346977,285,21.578699976325247,9.613137964271202,84.65716538375405,3.419357175579624,0.2407414425282995,133,1,750.3865961981028
LOC-1814,41378,60.2214744057429,387589,227,19.070947793769335,3.9375527940807897,58.24135719705181,3.24386627489861,0.266985163914231,102,0,976.9580621980663
LOC-1815,47956,45.874213183183485,141751,148,11.553879704183279,96.43178732016044,72.96748606220521,4.5711214906720885,0.3172983664171107,16,1,1385.015885633101
LOC-1816,26454,45.01446345394381,105541,205,19.512330435934025,66.73504739129906,77.58429603305268,2.928692592850935,0.22751384730476995,115,1,899.5216281332987
LOC-1817,22412,53.170305337599856,104972,248,22.09716934486194,67.47104476828623,66.862742376462,7.998057087709583,0.20750175696217654,162,0,755.7819973041262
LOC-1818,22944,61.50959673991808,451344,112,10.527465864886693,84.62755322124792,89.28657632572776,5.038213126011205,0.18241369555160103,64,0,944.3860646423435
LOC-1819,24883,58.99724516411732,196566,290,18.830813705727657,73.79976930933049,78.67843100644,3.955772687470368,0.22472796732247513,148,0,1022.8957726315715
LOC-1820,10689,67.91332080143145,293931,286,20.29956690537952,2.425647713359169,98.35291002130288,4.37927965960453,0.3169344989470734,123,0,831.3663264415201
LOC-1821,7925,50.91953529046189,326348,200,12.081823681341117,71.22353864807117,70.76655188289554,4.76495745868119,0.33753301218620346,113,0,667.7433945818523
LOC-1822,29701,54.51935004090546,411624,177,6.615010703658351,0.6516934391981422,82.58676351970584,7.60755716339971,0.34843267651943344,37,1,1158.8169833194645
LOC-1823,23607,53.63498431127846,226192,208,8.12515060402367,51.58664529663787,67.93604653087428,8.282001268245327,0.30013604392627563,124,1,817.1043140622885
LOC-1824,35361,56.71180746092874,392554,218,21.58289452337289,28.462592301932098,75.91010114237999,3.810348325584018,0.3012627486272732,74,0,1072.2147154951897
LOC-1825,42806,61.064684962095,374831,191,17.25188655134948,6.098956404154309,74.34266325766234,7.74129721504147,0.24175728334167773,27,0,1165.2689549419047
LOC-1826,34090,41.53529253681244,293491,115,8.870665171402845,13.43395716311927,72.37761607614542,2.9434504856865438,0.1862292343377637,81,1,1007.4723092238185
LOC-1827,22278,45.99707487592343,64728,116,16.575220351887037,85.49887062094605,94.26281341881864,4.955072794632434,0.3121113125773787,53,0,1077.9022057660095
LOC-1828,31584,65.73028730592016,61900,233,6.271247421443357,81.82927603441699,87.9358484712875,5.199701598665227,0.21891585864561824,16,0,1148.9686517674136
LOC-1829,37161,61.037461967525225,74743,288,13.798225222135736,19.080207175143048,72.74225755966766,1.7588136698159804,0.315679307688001,151,0,787.3829451727051
LOC-1830,34498,66.06821518595476,324387,176,17.035582804021885,69.4044254983646,64.9484521735913,1.474618605787117,0.2823585372581459,119,1,891.6935630023249
LOC-1831,22862,42.04928612752225,333961,105,5.4460575002740885,46.324178594458665,77.30179078761918,4.621173825186422,0.24453409492180958,9,0,1129.4025660566838
LOC-1832,8805,46.25650004198165,154676,231,10.68870018030675,23.242051878821,71.77899114806652,4.576937018608719,0.2494228733479033,171,0,667.1077910476529
LOC-1833,37859,52.96730027699951,222660,161,8.173262205033422,45.778172908188566,75.4546360127352,3.9897631254620314,0.3407296444263026,50,0,1158.3925967702933
LOC-1834,18935,65.22604485953877,271274,181,24.91336864635654,16.487382768408477,50.360502339820385,2.1579182880615835,0.2668936494330375,11,0,1117.208040516717
LOC-1835,34384,56.49620498703061,362678,179,13.599884774687043,42.48052902754396,88.36697527371285,7.425512507273678,0.34594943501634734,86,0,871.9244839459318
LOC-1836,36304,59.47356602383337,412345,141,23.589927041312258,48.58077479812785,95.30125435842129,4.222375509215735,0.2755938661574332,167,0,932.0873898822617
LOC-1837,41170,48.99141793049543,118755,227,16.438851225661146,25.175686402049912,92.88577923632627,4.261594894961792,0.28412935685279217,158,1,945.4777308965095
LOC-1838,17336,58.81120394833393,432184,100,7.965240511789855,37.74736886801936,67.61007383507638,6.4854553351818325,0.2022293623397448,178,1,658.9798588375369
LOC-1839,35710,50.71689287980473,430111,114,5.405553164894597,9.194550215171414,71.24990636077835,6.640732127119496,0.15055012561079095,90,0,1062.1047099014122
LOC-1840,19824,48.38276439388832,51971,178,14.378999649939715,51.42867756183121,69.13353988864078,4.279988241885218,0.2189249345099538,157,0,834.132268922689
LOC-1841,2307,61.66917217556307,453349,269,22.41819226184862,75.26586128586133,77.69489675617724,2.931671573437221,0.3070690176274604,24,0,812.181792096716
LOC-1842,12293,43.83920529546685,202265,175,16.574123436767827,50.63966996619067,70.17799238140752,1.6010842970810888,0.33419793998620545,3,0,847.2536460904198
LOC-1843,5031,53.50465542805678,400801,136,24.229884281033723,94.42534381634722,77.08821122946792,6.404330779106701,0.22395286138487008,82,0,777.3644841547481
LOC-1844,35186,48.20702387173545,394085,198,13.091797572838619,96.0289612316483,78.85972247636639,7.515814151696346,0.19670039588585753,172,1,938.1659977253104
LOC-1845,2361,63.48642842088638,454450,270,11.636429774859273,24.756372628992263,71.1454166986703,6.000408301949594,0.257494143326466,165,0,407.4679955622627
LOC-1846,16128,57.270850110013875,477883,245,21.47971574451146,23.557748025720127,86.54880929813451,4.356242409811686,0.1724934147230781,127,1,611.1051601636
LOC-1847,48257,42.42045628594059,160562,121,19.962137835621913,0.8963464385346231,53.23090911494924,3.36935228958167,0.15773968291384344,169,1,851.1044306836677
LOC-1848,32602,55.57735979295171,197677,118,16.686678623689396,28.480881371732238,76.06229415916671,5.831384370208642,0.2543360046610503,83,0,1099.8956750222344
LOC-1849,10314,59.27013133384236,160668,212,24.376355789538763,81.60634739077717,60.22861122893638,1.5467047527457969,0.15500303590126943,165,0,640.6149134630654
LOC-1850,31498,60.71451554517121,136062,212,14.949911811190205,43.09202330105239,56.74228050015816,5.60640863339658,0.26972234987901855,130,0,1070.431403543187
LOC-1851,2820,52.183944050000335,55684,147,5.622926759551731,0.5451827326796499,67.1051001694723,4.34788388143409,0.1803671788921439,72,0,877.9337264547886
LOC-1852,31121,50.63065993099939,394440,233,17.386245828250345,69.73024403439877,90.18548138357797,7.537700979671962,0.2862528117966425,42,0,1208.785232375877
LOC-1853,23337,61.006485430417015,335241,261,20.901726248986616,60.794578089087494,82.47359285843656,2.0807187091713106,0.2464704272832488,163,0,867.374064421344
LOC-1854,44049,41.46871058526871,453970,182,23.101050037305413,57.311295470058546,90.82626978403057,6.611164016001383,0.18448491733936642,92,0,1020.8822067443949
LOC-1855,24678,48.290066402409586,261813,276,10.180869405390236,88.3744368793925,60.26530437570601,6.098443771205404,0.27676207020917454,33,0,1011.8373071785461
LOC-1856,1205,52.8940291977476,163614,153,6.082293275327578,77.60835307399229,68.42944823314868,6.262930284060889,0.21082657672909297,145,0,676.3525969290366
LOC-1857,13736,43.21443275378528,204583,153,5.743085173984559,49.11512755398113,52.729902047196475,6.052857414934884,0.18246789967305235,111,1,861.0702002769372
LOC-1858,24042,69.1961441684536,453666,297,10.0076784626993,76.49299803274374,71.05843242983549,6.082748476734677,0.16743871249192688,74,0,750.0357242030947
LOC-1859,13790,44.870619661992244,379723,252,12.676690661890582,55.442573203829646,64.53649329221813,3.5289892341425544,0.20383680715745067,34,0,1113.5022104689672
LOC-1860,43120,68.8829513582908,294116,293,6.170523637220489,74.79494829916374,68.97742500433611,1.0310630417908917,0.1659768360061591,46,0,1147.098011636485
LOC-1861,35883,54.97925742150662,471896,136,10.965175807183583,4.708304532091445,61.31513227486255,6.90704435246687,0.22728333131898348,159,1,755.4325220591189
LOC-1862,37568,44.71760267418062,433257,116,6.589781159514276,74.70860558127272,97.52343780798269,2.908547347504028,0.3295656828367397,78,0,985.0671828432837
LOC-1863,5589,50.07719976739975,91684,195,11.049717784290499,79.41881677396289,67.31507956029107,1.158726417027458,0.3379878744261455,81,0,695.5766950014622
LOC-1864,48139,67.0811911890503,326034,220,10.784099933135394,70.63826100893623,84.54528199142459,7.041307397330708,0.28221901585961695,168,1,892.8666243260079
LOC-1865,34063,61.91168675105804,420910,275,6.0982566092022665,24.25826750297051,83.99715904157802,3.9411001270685286,0.3310480302259135,120,1,1100.5252058705878
LOC-1866,7991,44.404581661681206,215018,181,14.81387103832327,50.06456788362903,93.8596548431877,5.681436480008634,0.2787917056010639,100,0,798.6079672087427
LOC-1867,13678,45.485120969720214,397621,122,18.58134678894309,10.499956653013143,67.90122693223455,4.614018180271077,0.3105023626451874,163,1,830.9139023048637
LOC-1868,13760,44.788659078467965,52606,141,10.49224392829892,24.492334374962088,82.18975782867733,8.873150910164643,0.21924723856680967,166,0,576.3002376340279
LOC-1869,35091,68.21724548474816,122112,254,5.846153328817176,20.49463244032612,68.96231149498183,3.8892489923748883,0.1699116687533657,139,1,945.2454900444613
LOC-1870,1052,43.05052084023749,101986,290,19.865246833861157,65.45018318265083,73.01036947948947,3.444506750038465,0.24294955920855116,77,0,667.024884311049
LOC-1871,13994,60.23206517041817,265650,165,14.717557585412308,87.1393217623526,54.956213761753745,5.729645064782364,0.23002530998001722,171,0,728.5485091877156
LOC-1872,34446,49.28459915668228,303757,204,23.442988607474778,85.77748365421552,59.03537424095403,-1.295408679383569,0.2207964198236273,24,0,1311.0409325487576
LOC-1873,17117,46.933823176693075,287377,157,9.712037189429113,89.95925254752328,61.68728519615466,2.385420027127035,0.17508467175077097,133,0,768.8312340940935
LOC-1874,16712,47.63272432745104,69951,211,15.719116956448154,40.25273971617741,68.06528891644318,6.64316290821275,0.2980134305267874,80,0,1011.8576982162793
LOC-1875,1499,64.43015367383215,360808,181,16.661583797211932,9.93385722314233,76.42928841067291,4.6138278423503385,0.23759432093770239,173,1,641.455898741801
LOC-1876,24756,66.48246503827674,126982,199,5.830464842869647,99.12218577778266,58.98036257348785,3.577846821235145,0.2400400236249004,105,0,1008.5807439796079
LOC-1877,19266,54.580650992286756,491483,111,18.738934370595988,37.581287591877896,94.31793640750466,6.687697420944031,0.2974944979680055,51,0,940.8935567736634
LOC-1878,16846,44.42612919612029,214219,273,18.937807273386632,69.77522398024381,81.08350993657359,8.065013321294062,0.19835733593001953,15,0,944.212622652277
LOC-1879,40183,58.35105681149521,61008,109,21.29398516379989,57.75039763983866,75.41788461933879,3.331430353634123,0.26668850048660164,32,0,1050.6013467133996
LOC-1880,26681,56.25474125855048,76265,215,10.642857511262395,91.98136715516705,88.85842861489925,1.0518361430610113,0.1776032447551155,22,0,1138.2821721952123
LOC-1881,30056,63.695706155520185,384143,212,17.967611077364612,79.86291946052259,80.92417963297501,5.4065522927943475,0.27600861971383056,174,0,887.613372098554
LOC-1882,38221,53.48311866070226,193416,262,21.09023440654547,14.305242407595697,79.15255344636427,3.6211468845628563,0.2229030133112645,87,1,1157.0288760834185
LOC-1883,49461,45.88012135411791,276952,173,19.511050193309686,83.72498125516323,57.81504373696603,6.674497006246833,0.2614638890944686,92,0,1143.3733615886888
LOC-1884,43053,57.407186383904715,336822,109,17.496277751223705,68.31053759966187,77.04679017431938,4.177327497098317,0.3334416103702449,14,0,1392.530023546749
LOC-1885,3531,67.52952618501665,466675,121,22.957503562640607,15.472242080150068,83.17055247585199,5.693480774625917,0.2599621769441573,174,0,627.4607890243478
LOC-1886,24324,67.06495232825591,307935,146,16.83219674250161,1.526907030520408,84.46613995631228,2.340426213534385,0.22828750411920926,9,0,1110.5081497382155
LOC-1887,28584,60.9761565781753,183868,266,12.990647044864602,35.909568803681715,65.68044787728418,5.485756367467295,0.2730977764799784,154,1,747.4946353155315
LOC-1888,2890,64.06971480183361,217312,108,14.777951290597823,83.78108253044992,57.174194643549,3.5118454160625503,0.1694073350875907,91,0,512.7587187005576
LOC-1889,12887,61.02842363113501,328592,162,8.226368048295774,83.4843417773466,76.77937755167613,7.055694419082895,0.17283721101967664,21,0,924.793951498403
LOC-1890,41945,57.28710036781547,487933,167,15.421160758669725,85.87258182540985,56.74179009660989,4.8536582496663305,0.17510699156315868,148,1,921.7517270501083
LOC-1891,43924,56.58969449475039,246726,289,10.029075202150938,56.24651603672242,79.00821707986869,3.073455303549097,0.25913462745899885,106,1,1106.9479687208536
LOC-1892,11495,57.82721321189583,224801,262,16.970802076679334,56.260429937573406,81.29315000062289,7.387763298255848,0.32952974348475317,96,0,808.7608666063819
LOC-1893,6693,68.73649369003584,396780,270,14.788680447426293,58.82176132467296,79.51669639155247,5.338383670985641,0.2403504586721469,149,0,581.2690911748358
LOC-1894,36401,50.52153361511191,150216,240,23.20879497955311,7.969965692601311,76.17568995591547,6.385099372448081,0.3246656771940392,101,1,1129.0709675891953
LOC-1895,11279,56.257985853687636,304047,175,11.610576331911231,92.24212280550134,88.905847396791,5.976328834038962,0.22327319264702705,71,0,939.3882904705082
LOC-1896,24313,65.50450443261077,80736,225,18.222321740990672,32.276491678048025,74.854846484482,5.643985837145894,0.28193430697322563,8,0,980.3530045071485
LOC-1897,17795,50.60661714961778,269038,186,23.67431648756006,36.84578777662422,98.17091571578965,3.498704191277434,0.19069914056161288,110,0,638.4371046476851
LOC-1898,11921,46.420334878795394,95132,103,8.404753812163761,71.04877334698983,79.39288653216221,4.051765647758151,0.15655449514796474,111,0,754.2555303881785
LOC-1899,28060,65.10926532166725,482792,145,18.144643254132298,69.3991386062418,72.00155709386405,7.403038464299481,0.33423720544774527,107,0,920.818500635168
LOC-1900,19153,48.196128177551856,157433,281,16.93127004819692,82.40414302605153,77.67329243729911,4.375407197507468,0.2590056768447061,50,0,893.6546073238158
LOC-1901,46631,67.1566246792764,404129,150,8.435611732385944,64.53579961907525,53.99543743419623,8.081199396547314,0.25637767535754213,159,1,809.1437130648193
LOC-1902,21468,47.64148765205163,166119,120,8.277092926928141,78.40165314240774,98.69298981262867,1.494657569868048,0.3214382120741575,146,0,734.3067720326898
LOC-1903,47831,48.785576651926775,346951,145,5.289101339337805,25.777217821500066,77.56020656229106,3.3082862372757393,0.30959970660271097,177,1,954.6912528336039
LOC-1904,28135,60.220754773668816,50939,262,17.21341452167286,92.16850248974013,70.82566699587875,4.219863765662213,0.23863900163671975,83,0,1074.0252371116164
LOC-1905,47479,65.74704802314477,79226,222,11.365653862944283,17.71429801720148,82.78195387989763,4.365643052814176,0.16669164424392946,52,0,1167.2159064116554
LOC-1906,17658,44.92965171764368,161996,121,24.925535406558463,26.850774708579685,73.63105800927801,9.728555275192605,0.19726850029670365,136,0,843.8705157481999
LOC-1907,27636,61.86243725574596,315927,253,18.795447267793705,41.225461445473364,79.38121413607999,5.6844673705540565,0.2392204855551278,70,0,985.8185198847272
LOC-1908,42884,52.44993225882899,361201,255,5.063481684811428,23.73490679552549,83.06217474921051,6.475702619968096,0.33684765114846865,146,1,1006.1317767624647
LOC-1909,44664,48.132853752005126,426979,121,24.999932027521567,95.37891336360384,88.37514450088577,3.603244199395479,0.32060858057098773,22,0,1403.8752988470671
LOC-1910,4424,59.56388718993631,123806,173,12.819036605528481,52.734834728456214,68.41077703210036,1.0718778138938196,0.2799793726645997,98,0,606.4367240836734
LOC-1911,14023,53.89859253197051,418305,229,18.03462709607346,3.789483251177239,90.23984336567949,1.0442429656808012,0.16729966710303423,48,0,815.4313730792213
LOC-1912,13234,67.90509860825037,118206,223,10.22682613619633,21.70811318615431,74.97982590061866,8.006391967152888,0.15806137989722058,121,1,858.0604981246593
LOC-1913,26205,44.537615229223945,287178,284,7.749444337147788,8.410448359176737,60.564816022363885,7.4954610995473,0.31796146783059176,146,1,922.8570227600276
LOC-1914,33714,57.95196203562783,362058,297,6.866254100822042,95.10216145089015,80.56966311489074,7.67146922800795,0.22925989747809006,17,0,1214.827960771313
LOC-1915,48414,58.32365803916203,129787,205,21.31139333404324,85.06057160185311,69.77039807375877,5.575310943723613,0.3248555635412411,18,0,1442.7809087856667
LOC-1916,24884,67.65421483357568,258950,171,21.961902054628116,58.50355623074904,63.72732331441306,6.031898682280758,0.2032331887406985,6,0,1116.749843822047
LOC-1917,6879,50.60204422064332,188351,252,24.563486224476357,7.102510560120889,77.60840157471753,9.387663157620226,0.33776707507638104,121,0,952.3317774076787
LOC-1918,2351,47.4553299405082,113850,241,21.65011367510474,83.46245513456074,97.0412974191674,6.666632757184589,0.2352700325810632,115,0,697.9460591355266
LOC-1919,3362,48.285375992854135,71356,197,19.15335700753292,65.02129890491682,73.47529355446969,6.6367602321983,0.2914669298361917,147,0,619.837730228398
LOC-1920,8246,48.68401442506263,363441,145,11.951516179396396,18.087041345905963,76.19378798749838,5.005916737834668,0.28678926410639055,120,1,759.1592511463346
LOC-1921,22558,53.446792200925074,350742,222,23.5035011747727,69.30285430472883,78.52768160263702,7.311752433591778,0.15984116760485362,141,1,1107.1351114205106
LOC-1922,14412,59.18918470224672,406440,116,17.01590813762555,26.815082953223623,67.5658757406809,1.9904710923028,0.294965176784756,26,0,871.6299772768442
LOC-1923,8048,50.713926737648215,210006,274,10.522758489730142,81.57963897704637,82.84264085526193,4.490258234701275,0.27967864486089666,163,0,864.8995191656562
LOC-1924,23508,49.6789260904608,415719,246,24.730777824157528,42.60689231135143,70.75861501945869,3.716034756829833,0.34246979686783185,63,0,1059.3656659928884
LOC-1925,40328,49.860332731921325,162059,258,21.341763882357952,79.46678249983691,88.95956054532141,5.291131294367445,0.1526663827907982,160,0,772.3240110161795
LOC-1926,41473,52.64807486641463,202930,234,22.696903079331562,26.348189239516206,67.98917097033231,1.8523925349842925,0.25773277748511136,12,0,1273.4045282271784
LOC-1927,18334,47.10839139031054,207566,271,6.391138609122324,67.73367221921443,65.5771268531213,8.345783017559802,0.22505864842490933,9,0,1147.4729581105908
LOC-1928,6252,60.86477538435865,179359,221,20.80819565982221,63.50928919688709,60.63730618443735,3.91573646817056,0.28718845332012444,178,0,650.9876255775525
LOC-1929,29191,69.57915493798987,229207,201,10.286443601094916,92.52100808877874,72.38887101061188,3.776574200233611,0.26433270741346276,109,0,800.8159757757778
LOC-1930,2568,69.6974063259784,164842,195,23.341000923273562,41.32278125349106,70.7310736804823,7.160628716981634,0.2729476840025136,39,0,811.0887675004246
LOC-1931,31241,51.16359226244557,353673,175,13.873603835132315,80.9994375227261,64.05934509070275,2.5760332377788027,0.3130665419158322,73,0,1118.6569831772135
LOC-1932,19961,57.633028928566276,164138,154,19.591438791955767,58.940685765743424,76.09546525225825,3.2228693489830444,0.2590493517808829,71,0,852.3174660499599
LOC-1933,34468,40.65323373127674,258370,291,5.041665587459702,29.214051248583694,62.13492577019663,8.397635640326769,0.18443415950111036,165,1,937.1554693148984
LOC-1934,27301,68.15540985353036,215815,256,23.102427033549525,30.615466857445938,80.20058010866624,4.751484838237764,0.29886799032717604,6,0,1093.9305738910975
LOC-1935,8458,54.52371522494762,364501,178,11.031005988524647,93.20228991137381,66.95779528379562,4.975160390365566,0.1591331211220443,146,0,482.0345015887947
LOC-1936,7021,51.44931605322171,351831,203,10.042535631149356,55.255986745614095,77.54685580844108,2.577286490295039,0.2549727724091054,15,0,946.4117164976803
LOC-1937,33334,55.78049028732759,414797,274,23.524086100154157,81.46452379989515,58.501137253036205,5.170862963327085,0.16784347158936694,146,0,798.8435139630689
LOC-1938,47665,58.46110467088256,65547,298,20.72101919657834,35.135349231662396,73.6706705079935,4.685658104331792,0.1760483847165426,30,0,1358.548615241905
LOC-1939,49719,62.50991038588791,149939,299,15.292872108816242,87.5642128771657,102.53317082755714,3.6589359608934213,0.1753727450702707,143,0,1092.4251012612856
LOC-1940,42663,41.65606236315826,160877,129,13.969884921109298,47.78031964185868,82.74417457968923,4.306792493238966,0.17585230304130545,75,0,1138.8546256975137
LOC-1941,35749,41.42940444467552,393018,171,22.41782980557478,42.6798489478842,85.39332693874606,4.408146104451458,0.31099014570355044,55,0,1043.506984962832
LOC-1942,7776,51.13243545716315,290704,249,14.836814354179106,63.32240243013484,82.58940945356028,4.573062894724411,0.27073374422666285,113,0,774.4774298682481
LOC-1943,20600,50.591310203759285,138404,198,9.553659400481662,90.36500937179956,59.285568944408176,5.852092494775786,0.3305573950161292,166,1,763.9890030733533
LOC-1944,21712,56.47521306130591,142082,255,14.088562580379659,37.31702221429964,69.34144723023209,3.497015421243893,0.19231543226394074,13,0,959.4854514056833
LOC-1945,5014,63.4040694705861,253653,198,6.240857111351934,18.526484652537444,85.76300917126734,5.907169553332959,0.17904566797422544,178,1,550.9921316526669
LOC-1946,43577,67.98779143634387,74421,183,7.3594075988004075,67.28856423418299,70.64438985982761,2.7955661095877775,0.3426259727639958,2,1,1390.5050092526396
LOC-1947,26919,44.398867604494185,151204,128,17.150255710247478,67.43516589374131,76.53431615129792,4.136846961073941,0.3007160409742169,6,0,1135.0078922692776
LOC-1948,36949,57.35500770421419,338084,114,15.921673681186997,84.32437386427495,65.22325021298248,6.798004991752579,0.2606164090871169,126,0,836.948672711289
LOC-1949,2529,60.55632857518912,423995,128,14.581685328071792,8.057743546225026,79.58236310424927,4.27656257596623,0.1811381925802604,138,0,642.0680431363655
